tweet_id,favorite_count,retweet_count,source,source_url
801127390143516673,0,3691,Twitter for iPhone,http://twitter.com/download/iphone
801115127852503040,7663,1982,Twitter for iPhone,http://twitter.com/download/iphone
800859414831898624,644,90,Twitter for iPhone,http://twitter.com/download/iphone
800855607700029440,0,1511,Twitter for iPhone,http://twitter.com/download/iphone
800751577355128832,10066,2618,Twitter for iPhone,http://twitter.com/download/iphone
800513324630806528,12460,2817,Twitter for iPhone,http://twitter.com/download/iphone
800459316964663297,9020,2055,Twitter for iPhone,http://twitter.com/download/iphone
800443802682937345,0,4010,Twitter for iPhone,http://twitter.com/download/iphone
800388270626521089,10577,2630,Twitter for iPhone,http://twitter.com/download/iphone
800188575492947969,0,3680,Twitter for iPhone,http://twitter.com/download/iphone
800141422401830912,14478,2383,Twitter for iPhone,http://twitter.com/download/iphone
800018252395122689,26815,12261,Twitter for iPhone,http://twitter.com/download/iphone
799774291445383169,0,4353,Twitter for iPhone,http://twitter.com/download/iphone
799757965289017345,7946,1998,Twitter for iPhone,http://twitter.com/download/iphone
799422933579902976,7671,1793,Twitter for iPhone,http://twitter.com/download/iphone
799308762079035393,0,5059,Twitter for iPhone,http://twitter.com/download/iphone
799297110730567681,9364,2551,Twitter for iPhone,http://twitter.com/download/iphone
799063482566066176,7676,2335,Twitter for iPhone,http://twitter.com/download/iphone
798933969379225600,12391,4143,Twitter for iPhone,http://twitter.com/download/iphone
798925684722855936,7147,1355,Twitter for iPhone,http://twitter.com/download/iphone
798705661114773508,0,6189,Twitter for iPhone,http://twitter.com/download/iphone
798701998996647937,0,7210,Twitter for iPhone,http://twitter.com/download/iphone
798697898615730177,0,6073,Twitter for iPhone,http://twitter.com/download/iphone
798694562394996736,0,4627,Twitter for iPhone,http://twitter.com/download/iphone
798686750113755136,0,2172,Twitter for iPhone,http://twitter.com/download/iphone
798682547630837760,0,4418,Twitter for iPhone,http://twitter.com/download/iphone
798673117451325440,0,5203,Twitter for iPhone,http://twitter.com/download/iphone
798665375516884993,0,3667,Twitter for iPhone,http://twitter.com/download/iphone
798644042770751489,0,1737,Twitter for iPhone,http://twitter.com/download/iphone
798628517273620480,0,1857,Twitter for iPhone,http://twitter.com/download/iphone
798585098161549313,0,5253,Twitter for iPhone,http://twitter.com/download/iphone
798576900688019456,0,5459,Twitter for iPhone,http://twitter.com/download/iphone
798340744599797760,0,3131,Twitter for iPhone,http://twitter.com/download/iphone
798209839306514432,9900,2418,Twitter for iPhone,http://twitter.com/download/iphone
797971864723324932,10923,2880,Twitter for iPhone,http://twitter.com/download/iphone
797545162159308800,13842,4604,Twitter for iPhone,http://twitter.com/download/iphone
797236660651966464,18876,6134,Twitter for iPhone,http://twitter.com/download/iphone
797165961484890113,212,24,Twitter for iPhone,http://twitter.com/download/iphone
796904159865868288,0,8332,Twitter for iPhone,http://twitter.com/download/iphone
796865951799083009,7287,1825,Twitter for iPhone,http://twitter.com/download/iphone
796759840936919040,11172,2820,Twitter for iPhone,http://twitter.com/download/iphone
796563435802726400,0,6708,Twitter for iPhone,http://twitter.com/download/iphone
796484825502875648,7166,1644,Twitter for iPhone,http://twitter.com/download/iphone
796387464403357696,10426,3877,Twitter for iPhone,http://twitter.com/download/iphone
796177847564038144,0,13322,Twitter for iPhone,http://twitter.com/download/iphone
796149749086875649,30418,13322,Twitter for iPhone,http://twitter.com/download/iphone
796125600683540480,4724,1680,Twitter for iPhone,http://twitter.com/download/iphone
796116448414461957,8615,2244,Twitter for iPhone,http://twitter.com/download/iphone
796080075804475393,8003,2158,Twitter for iPhone,http://twitter.com/download/iphone
796031486298386433,10237,3492,Twitter for iPhone,http://twitter.com/download/iphone
795464331001561088,46621,21885,Twitter for iPhone,http://twitter.com/download/iphone
795400264262053889,9476,2675,Twitter for iPhone,http://twitter.com/download/iphone
795076730285391872,15308,5078,Twitter for iPhone,http://twitter.com/download/iphone
794983741416415232,0,3148,Twitter for iPhone,http://twitter.com/download/iphone
794926597468000259,9650,2153,Twitter for iPhone,http://twitter.com/download/iphone
794355576146903043,0,9629,Twitter for iPhone,http://twitter.com/download/iphone
794332329137291264,9109,2531,Twitter for iPhone,http://twitter.com/download/iphone
794205286408003585,8750,3102,Twitter for iPhone,http://twitter.com/download/iphone
793962221541933056,15864,4557,Twitter for iPhone,http://twitter.com/download/iphone
793845145112371200,8742,1739,Twitter for iPhone,http://twitter.com/download/iphone
793614319594401792,0,2918,Twitter for iPhone,http://twitter.com/download/iphone
793601777308463104,7556,1511,Twitter for iPhone,http://twitter.com/download/iphone
793500921481273345,10087,2225,Twitter for iPhone,http://twitter.com/download/iphone
793286476301799424,23291,8570,Twitter for iPhone,http://twitter.com/download/iphone
793271401113350145,8231,2239,Twitter for iPhone,http://twitter.com/download/iphone
793256262322548741,18870,7771,Twitter for iPhone,http://twitter.com/download/iphone
793241302385262592,9956,3064,Twitter for iPhone,http://twitter.com/download/iphone
793226087023144960,9260,2706,Twitter for iPhone,http://twitter.com/download/iphone
793210959003287553,8450,2600,Twitter for iPhone,http://twitter.com/download/iphone
793195938047070209,14408,5256,Twitter for iPhone,http://twitter.com/download/iphone
793180763617361921,6545,1858,Twitter for iPhone,http://twitter.com/download/iphone
793165685325201412,8877,2619,Twitter for iPhone,http://twitter.com/download/iphone
793150605191548928,5833,1592,Twitter for iPhone,http://twitter.com/download/iphone
793135492858580992,6060,2348,Twitter for iPhone,http://twitter.com/download/iphone
793120401413079041,11986,3669,Twitter for iPhone,http://twitter.com/download/iphone
792913359805018113,13546,3698,Twitter for iPhone,http://twitter.com/download/iphone
792883833364439040,10682,3991,Twitter for iPhone,http://twitter.com/download/iphone
792773781206999040,6982,1569,Twitter for iPhone,http://twitter.com/download/iphone
792394556390137856,12678,4003,Twitter for iPhone,http://twitter.com/download/iphone
792050063153438720,6757,1665,Twitter for iPhone,http://twitter.com/download/iphone
791821351946420224,0,19625,Twitter for iPhone,http://twitter.com/download/iphone
791784077045166082,0,8849,Twitter for iPhone,http://twitter.com/download/iphone
791780927877898241,0,3544,Twitter for iPhone,http://twitter.com/download/iphone
791774931465953280,42631,20684,Vine - Make a Scene,http://vine.co
791672322847637504,11118,2918,Twitter for iPhone,http://twitter.com/download/iphone
791406955684368384,12461,3844,Twitter for iPhone,http://twitter.com/download/iphone
791312159183634433,8301,2358,Twitter for iPhone,http://twitter.com/download/iphone
791026214425268224,0,3792,Twitter for iPhone,http://twitter.com/download/iphone
790987426131050500,9282,1981,Twitter for iPhone,http://twitter.com/download/iphone
790946055508652032,15825,4372,Twitter for iPhone,http://twitter.com/download/iphone
790723298204217344,0,2139,Twitter for iPhone,http://twitter.com/download/iphone
790698755171364864,7780,1798,Twitter for iPhone,http://twitter.com/download/iphone
790581949425475584,19493,6622,Twitter for iPhone,http://twitter.com/download/iphone
790337589677002753,7406,1763,Twitter for iPhone,http://twitter.com/download/iphone
790277117346975746,11862,2944,Twitter for iPhone,http://twitter.com/download/iphone
790227638568808452,0,3294,Twitter for iPhone,http://twitter.com/download/iphone
789986466051088384,8783,2139,Twitter for iPhone,http://twitter.com/download/iphone
789960241177853952,0,3808,Twitter for iPhone,http://twitter.com/download/iphone
789903600034189313,9756,3871,Vine - Make a Scene,http://vine.co
789628658055020548,7059,1638,Twitter for iPhone,http://twitter.com/download/iphone
789599242079838210,6361,1787,Twitter for iPhone,http://twitter.com/download/iphone
789530877013393408,11056,3148,Twitter for iPhone,http://twitter.com/download/iphone
789314372632018944,8179,2130,Twitter for iPhone,http://twitter.com/download/iphone
789280767834746880,0,4573,Twitter for iPhone,http://twitter.com/download/iphone
789268448748703744,8629,2435,Twitter for iPhone,http://twitter.com/download/iphone
789137962068021249,9205,2600,Twitter for iPhone,http://twitter.com/download/iphone
788908386943430656,26002,11674,Twitter for iPhone,http://twitter.com/download/iphone
788765914992902144,25835,9629,Twitter for iPhone,http://twitter.com/download/iphone
788552643979468800,0,6632,Twitter for iPhone,http://twitter.com/download/iphone
788412144018661376,14672,4908,Twitter for iPhone,http://twitter.com/download/iphone
788178268662984705,6873,1967,Twitter for iPhone,http://twitter.com/download/iphone
788150585577050112,5780,1196,Twitter for iPhone,http://twitter.com/download/iphone
788070120937619456,0,3200,Twitter for iPhone,http://twitter.com/download/iphone
788039637453406209,5776,1220,Twitter for iPhone,http://twitter.com/download/iphone
787810552592695296,8128,2831,Twitter for iPhone,http://twitter.com/download/iphone
787717603741622272,9691,2577,Twitter for iPhone,http://twitter.com/download/iphone
787397959788929025,10300,2657,Twitter for iPhone,http://twitter.com/download/iphone
787322443945877504,7373,1621,Twitter for iPhone,http://twitter.com/download/iphone
787111942498508800,0,6279,Twitter for iPhone,http://twitter.com/download/iphone
786963064373534720,25212,7404,Twitter for iPhone,http://twitter.com/download/iphone
786729988674449408,0,2269,Twitter for iPhone,http://twitter.com/download/iphone
786709082849828864,17325,5710,Twitter for iPhone,http://twitter.com/download/iphone
786664955043049472,10026,2359,Twitter for iPhone,http://twitter.com/download/iphone
786595970293370880,8956,2903,Twitter for iPhone,http://twitter.com/download/iphone
786363235746385920,10256,3206,Twitter for iPhone,http://twitter.com/download/iphone
786286427768250368,7544,2635,Vine - Make a Scene,http://vine.co
786233965241827333,14366,4356,Twitter for iPhone,http://twitter.com/download/iphone
786051337297522688,1352,145,Twitter for iPhone,http://twitter.com/download/iphone
786036967502913536,0,6480,Twitter for iPhone,http://twitter.com/download/iphone
785927819176054784,10773,2974,Twitter for iPhone,http://twitter.com/download/iphone
785872687017132033,6324,1667,Twitter for iPhone,http://twitter.com/download/iphone
785639753186217984,7437,2100,Twitter for iPhone,http://twitter.com/download/iphone
785533386513321988,8555,1832,Twitter for iPhone,http://twitter.com/download/iphone
785515384317313025,5774,1157,Twitter for iPhone,http://twitter.com/download/iphone
785264754247995392,6889,1513,Twitter for iPhone,http://twitter.com/download/iphone
785170936622350336,11332,4481,Twitter for iPhone,http://twitter.com/download/iphone
784826020293709826,9552,2999,Twitter for iPhone,http://twitter.com/download/iphone
784517518371221505,8469,2355,Twitter for iPhone,http://twitter.com/download/iphone
784431430411685888,5433,1181,Twitter for iPhone,http://twitter.com/download/iphone
784183165795655680,18894,7435,Vine - Make a Scene,http://vine.co
784057939640352768,28005,10317,Vine - Make a Scene,http://vine.co
783839966405230592,28303,10002,Twitter for iPhone,http://twitter.com/download/iphone
783821107061198850,6953,1821,Twitter for iPhone,http://twitter.com/download/iphone
783695101801398276,9835,2981,Twitter for iPhone,http://twitter.com/download/iphone
783466772167098368,7947,2072,Twitter for iPhone,http://twitter.com/download/iphone
783391753726550016,15959,5073,Twitter for iPhone,http://twitter.com/download/iphone
783347506784731136,0,5131,Twitter for iPhone,http://twitter.com/download/iphone
783334639985389568,27392,10838,Twitter for iPhone,http://twitter.com/download/iphone
783085703974514689,7710,2017,Twitter for iPhone,http://twitter.com/download/iphone
782969140009107456,22751,6864,Twitter for iPhone,http://twitter.com/download/iphone
782747134529531904,7054,1315,Twitter for iPhone,http://twitter.com/download/iphone
782722598790725632,16239,4995,Twitter for iPhone,http://twitter.com/download/iphone
782598640137187329,7368,1763,Twitter for iPhone,http://twitter.com/download/iphone
782305867769217024,15671,5113,Twitter for iPhone,http://twitter.com/download/iphone
782021823840026624,0,5709,Twitter for iPhone,http://twitter.com/download/iphone
781955203444699136,10540,3126,Twitter for iPhone,http://twitter.com/download/iphone
781661882474196992,9842,2510,Twitter for iPhone,http://twitter.com/download/iphone
781655249211752448,3764,1047,Vine - Make a Scene,http://vine.co
781524693396357120,19532,5124,Twitter for iPhone,http://twitter.com/download/iphone
781308096455073793,6722,2376,Vine - Make a Scene,http://vine.co
781251288990355457,7897,1922,Twitter for iPhone,http://twitter.com/download/iphone
781163403222056960,9245,2572,Twitter for iPhone,http://twitter.com/download/iphone
780931614150983680,20439,6708,Twitter for iPhone,http://twitter.com/download/iphone
780858289093574656,6781,1855,Twitter for iPhone,http://twitter.com/download/iphone
780800785462489090,5176,1198,Twitter for iPhone,http://twitter.com/download/iphone
780601303617732608,11399,3115,Twitter for iPhone,http://twitter.com/download/iphone
780543529827336192,5935,1623,Twitter for iPhone,http://twitter.com/download/iphone
780496263422808064,0,3411,Twitter for iPhone,http://twitter.com/download/iphone
780476555013349377,0,103,Twitter for iPhone,http://twitter.com/download/iphone
780459368902959104,4980,999,Twitter for iPhone,http://twitter.com/download/iphone
780192070812196864,8181,2076,Twitter for iPhone,http://twitter.com/download/iphone
780092040432480260,0,2120,Twitter for iPhone,http://twitter.com/download/iphone
780074436359819264,11388,4556,Vine - Make a Scene,http://vine.co
779834332596887552,17703,6480,Twitter for iPhone,http://twitter.com/download/iphone
779377524342161408,8233,2873,Twitter for iPhone,http://twitter.com/download/iphone
779124354206535695,0,16942,Twitter for iPhone,http://twitter.com/download/iphone
779056095788752897,13844,4192,Twitter for iPhone,http://twitter.com/download/iphone
778990705243029504,18697,6631,Twitter for iPhone,http://twitter.com/download/iphone
778774459159379968,0,9112,Twitter for iPhone,http://twitter.com/download/iphone
778764940568104960,819,337,Twitter for iPhone,http://twitter.com/download/iphone
778748913645780993,6444,1203,Twitter for iPhone,http://twitter.com/download/iphone
778650543019483137,5406,1384,Twitter for iPhone,http://twitter.com/download/iphone
778624900596654080,4331,940,Twitter for iPhone,http://twitter.com/download/iphone
778408200802557953,12831,3994,Twitter for iPhone,http://twitter.com/download/iphone
778396591732486144,0,11289,Twitter for iPhone,http://twitter.com/download/iphone
778383385161035776,5488,1018,Twitter for iPhone,http://twitter.com/download/iphone
778286810187399168,9717,3054,Twitter for iPhone,http://twitter.com/download/iphone
778039087836069888,7964,2454,Twitter for iPhone,http://twitter.com/download/iphone
778027034220126208,6180,1490,Twitter for iPhone,http://twitter.com/download/iphone
777953400541634568,0,3255,Twitter for iPhone,http://twitter.com/download/iphone
777885040357281792,5983,1511,Twitter for iPhone,http://twitter.com/download/iphone
777684233540206592,10584,2715,Twitter for iPhone,http://twitter.com/download/iphone
777641927919427584,0,3905,Twitter for iPhone,http://twitter.com/download/iphone
777621514455814149,8198,2331,Twitter for iPhone,http://twitter.com/download/iphone
777189768882946048,13267,3972,Twitter for iPhone,http://twitter.com/download/iphone
776819012571455488,0,12539,Twitter for iPhone,http://twitter.com/download/iphone
776813020089548800,4597,1111,Twitter for iPhone,http://twitter.com/download/iphone
776477788987613185,8220,2549,Twitter for iPhone,http://twitter.com/download/iphone
776249906839351296,0,8415,Twitter for iPhone,http://twitter.com/download/iphone
776218204058357768,28017,14647,Twitter for iPhone,http://twitter.com/download/iphone
776201521193218049,9001,2328,Twitter for iPhone,http://twitter.com/download/iphone
776113305656188928,11075,4010,Twitter for iPhone,http://twitter.com/download/iphone
776088319444877312,1713,141,Twitter for iPhone,http://twitter.com/download/iphone
775898661951791106,0,15463,Twitter for iPhone,http://twitter.com/download/iphone
775842724423557120,11005,2454,Twitter for iPhone,http://twitter.com/download/iphone
775733305207554048,13036,3691,Twitter for iPhone,http://twitter.com/download/iphone
775729183532220416,12239,4261,Twitter for iPhone,http://twitter.com/download/iphone
775364825476165632,6922,2707,Twitter for iPhone,http://twitter.com/download/iphone
775350846108426240,9548,3614,Vine - Make a Scene,http://vine.co
775085132600442880,14589,4353,Twitter for iPhone,http://twitter.com/download/iphone
774757898236878852,8113,1650,Twitter for iPhone,http://twitter.com/download/iphone
774639387460112384,6346,1610,Twitter for iPhone,http://twitter.com/download/iphone
774314403806253056,20472,5059,Twitter for iPhone,http://twitter.com/download/iphone
773985732834758656,10128,3574,Twitter for iPhone,http://twitter.com/download/iphone
773922284943896577,6042,1617,Twitter for iPhone,http://twitter.com/download/iphone
773704687002451968,6221,1494,Twitter for iPhone,http://twitter.com/download/iphone
773670353721753600,5045,1220,Twitter for iPhone,http://twitter.com/download/iphone
773547596996571136,20773,5669,Twitter for iPhone,http://twitter.com/download/iphone
773336787167145985,0,4653,Twitter for iPhone,http://twitter.com/download/iphone
773308824254029826,21915,6928,Twitter for iPhone,http://twitter.com/download/iphone
773247561583001600,8857,2992,Twitter for iPhone,http://twitter.com/download/iphone
773191612633579521,9355,3791,Twitter for iPhone,http://twitter.com/download/iphone
772877495989305348,8024,3568,Twitter Web Client,http://twitter.com
772826264096874500,7554,2201,Twitter for iPhone,http://twitter.com/download/iphone
772615324260794368,0,3105,Twitter for iPhone,http://twitter.com/download/iphone
772581559778025472,6088,1579,Twitter for iPhone,http://twitter.com/download/iphone
772193107915964416,5664,1285,Twitter for iPhone,http://twitter.com/download/iphone
772152991789019136,3581,1048,Twitter for iPhone,http://twitter.com/download/iphone
772117678702071809,3539,686,Twitter for iPhone,http://twitter.com/download/iphone
772114945936949249,2576,440,Twitter for iPhone,http://twitter.com/download/iphone
772102971039580160,3764,861,Twitter for iPhone,http://twitter.com/download/iphone
771908950375665664,6162,1749,Twitter for iPhone,http://twitter.com/download/iphone
771770456517009408,11253,3131,Twitter for iPhone,http://twitter.com/download/iphone
771500966810099713,7750,2414,Twitter for iPhone,http://twitter.com/download/iphone
771380798096281600,9885,4653,Twitter for iPhone,http://twitter.com/download/iphone
771171053431250945,0,6868,Twitter for iPhone,http://twitter.com/download/iphone
771136648247640064,8581,2700,Twitter for iPhone,http://twitter.com/download/iphone
771102124360998913,5847,1325,Twitter for iPhone,http://twitter.com/download/iphone
771014301343748096,6464,1533,Twitter for iPhone,http://twitter.com/download/iphone
770787852854652928,4605,1100,Twitter for iPhone,http://twitter.com/download/iphone
770772759874076672,4875,1320,Twitter for iPhone,http://twitter.com/download/iphone
770655142660169732,6904,1663,Twitter for iPhone,http://twitter.com/download/iphone
770414278348247044,5925,1921,Twitter for iPhone,http://twitter.com/download/iphone
770293558247038976,5836,1351,Twitter for iPhone,http://twitter.com/download/iphone
770093767776997377,0,2803,Twitter for iPhone,http://twitter.com/download/iphone
770069151037685760,7123,2117,Twitter for iPhone,http://twitter.com/download/iphone
769940425801170949,29210,8804,Twitter for iPhone,http://twitter.com/download/iphone
769695466921623552,6024,1558,Twitter for iPhone,http://twitter.com/download/iphone
769335591808995329,0,7104,Twitter for iPhone,http://twitter.com/download/iphone
769212283578875904,5070,1592,Twitter for iPhone,http://twitter.com/download/iphone
768970937022709760,13357,5975,Twitter Web Client,http://twitter.com
768909767477751808,0,2429,Twitter for iPhone,http://twitter.com/download/iphone
768855141948723200,3920,819,Twitter for iPhone,http://twitter.com/download/iphone
768609597686943744,3844,1094,Twitter for iPhone,http://twitter.com/download/iphone
768596291618299904,4725,1184,Twitter for iPhone,http://twitter.com/download/iphone
768554158521745409,0,5367,Twitter for iPhone,http://twitter.com/download/iphone
768473857036525572,12743,3150,Twitter for iPhone,http://twitter.com/download/iphone
768193404517830656,10154,3255,Twitter for iPhone,http://twitter.com/download/iphone
767884188863397888,4456,1262,Twitter for iPhone,http://twitter.com/download/iphone
767754930266464257,14941,4938,Twitter for iPhone,http://twitter.com/download/iphone
767500508068192258,7027,2141,Twitter for iPhone,http://twitter.com/download/iphone
767191397493538821,11500,3456,Twitter for iPhone,http://twitter.com/download/iphone
767122157629476866,9522,2629,Twitter for iPhone,http://twitter.com/download/iphone
766793450729734144,4730,1249,Twitter for iPhone,http://twitter.com/download/iphone
766714921925144576,2458,345,Twitter for iPhone,http://twitter.com/download/iphone
766693177336135680,3784,727,Twitter for iPhone,http://twitter.com/download/iphone
766423258543644672,5615,1449,Twitter for iPhone,http://twitter.com/download/iphone
766313316352462849,6324,1728,Twitter for iPhone,http://twitter.com/download/iphone
766078092750233600,0,2410,Twitter for iPhone,http://twitter.com/download/iphone
766069199026450432,3926,770,Twitter for iPhone,http://twitter.com/download/iphone
766008592277377025,3524,456,Twitter for iPhone,http://twitter.com/download/iphone
765719909049503744,6785,1984,Twitter for iPhone,http://twitter.com/download/iphone
765669560888528897,4844,1128,Twitter for iPhone,http://twitter.com/download/iphone
765395769549590528,25050,3097,Twitter for iPhone,http://twitter.com/download/iphone
765371061932261376,6664,1997,Twitter for iPhone,http://twitter.com/download/iphone
765222098633691136,10894,3105,Twitter for iPhone,http://twitter.com/download/iphone
764857477905154048,6062,1642,Twitter for iPhone,http://twitter.com/download/iphone
764259802650378240,5619,1383,Twitter for iPhone,http://twitter.com/download/iphone
763956972077010945,730,49,Twitter for iPhone,http://twitter.com/download/iphone
763837565564780549,11722,3792,Twitter for iPhone,http://twitter.com/download/iphone
763183847194451968,5045,1352,Twitter for iPhone,http://twitter.com/download/iphone
763167063695355904,0,2741,Twitter for iPhone,http://twitter.com/download/iphone
763103485927849985,6904,2109,Twitter for iPhone,http://twitter.com/download/iphone
762699858130116608,11331,3294,Twitter for iPhone,http://twitter.com/download/iphone
762471784394268675,10483,5884,Twitter for iPhone,http://twitter.com/download/iphone
762464539388485633,9616,3808,Twitter for iPhone,http://twitter.com/download/iphone
762316489655476224,4492,1027,Twitter for iPhone,http://twitter.com/download/iphone
762035686371364864,29733,14238,Twitter for iPhone,http://twitter.com/download/iphone
761976711479193600,5029,1817,Twitter for iPhone,http://twitter.com/download/iphone
761750502866649088,0,3575,Twitter for iPhone,http://twitter.com/download/iphone
761745352076779520,4005,792,Twitter for iPhone,http://twitter.com/download/iphone
761672994376806400,46161,26627,Twitter for iPhone,http://twitter.com/download/iphone
761599872357261312,3873,1096,Twitter for iPhone,http://twitter.com/download/iphone
761371037149827077,0,16583,Twitter for iPhone,http://twitter.com/download/iphone
761334018830917632,4813,1332,Twitter for iPhone,http://twitter.com/download/iphone
761292947749015552,4175,998,Twitter for iPhone,http://twitter.com/download/iphone
761227390836215808,4986,1437,Twitter for iPhone,http://twitter.com/download/iphone
761004547850530816,10623,3200,Twitter for iPhone,http://twitter.com/download/iphone
760893934457552897,3564,886,Twitter for iPhone,http://twitter.com/download/iphone
760656994973933572,6161,1743,Twitter for iPhone,http://twitter.com/download/iphone
760641137271070720,4660,1185,Twitter for iPhone,http://twitter.com/download/iphone
752932432744185856,11729,6279,Vine - Make a Scene,http://vine.co
752917284578922496,6494,1437,Twitter for iPhone,http://twitter.com/download/iphone
752701944171524096,0,2609,Twitter for iPhone,http://twitter.com/download/iphone
752682090207055872,5585,1455,Twitter for iPhone,http://twitter.com/download/iphone
752660715232722944,4070,1418,Twitter for iPhone,http://twitter.com/download/iphone
752568224206688256,5106,2078,Vine - Make a Scene,http://vine.co
752519690950500352,6836,3148,Twitter for iPhone,http://twitter.com/download/iphone
752334515931054080,3586,1006,Twitter for iPhone,http://twitter.com/download/iphone
752309394570878976,0,14861,Twitter for iPhone,http://twitter.com/download/iphone
752173152931807232,5529,1667,Twitter for iPhone,http://twitter.com/download/iphone
751950017322246144,2842,830,Vine - Make a Scene,http://vine.co
751937170840121344,4820,1195,Twitter for iPhone,http://twitter.com/download/iphone
751830394383790080,5424,1784,Twitter for iPhone,http://twitter.com/download/iphone
751793661361422336,5380,2608,Vine - Make a Scene,http://vine.co
751598357617971201,7390,2822,Twitter for iPhone,http://twitter.com/download/iphone
751583847268179968,4094,1001,Twitter for iPhone,http://twitter.com/download/iphone
751538714308972544,4701,1144,Twitter for iPhone,http://twitter.com/download/iphone
751456908746354688,2997,920,Twitter for iPhone,http://twitter.com/download/iphone
751251247299190784,11701,5372,Twitter for iPhone,http://twitter.com/download/iphone
751205363882532864,5890,1661,Twitter for iPhone,http://twitter.com/download/iphone
751132876104687617,4718,1179,Twitter for iPhone,http://twitter.com/download/iphone
750868782890057730,4442,1242,Twitter for iPhone,http://twitter.com/download/iphone
750719632563142656,12230,4573,Twitter for iPhone,http://twitter.com/download/iphone
750506206503038976,4127,1046,Twitter for iPhone,http://twitter.com/download/iphone
750429297815552001,12279,3905,Twitter for iPhone,http://twitter.com/download/iphone
750383411068534784,4256,1038,Twitter for iPhone,http://twitter.com/download/iphone
750381685133418496,667,26,Twitter for iPhone,http://twitter.com/download/iphone
750147208377409536,2900,873,Twitter for iPhone,http://twitter.com/download/iphone
750132105863102464,3356,1174,Twitter for iPhone,http://twitter.com/download/iphone
750117059602808832,4039,1204,Twitter for iPhone,http://twitter.com/download/iphone
750101899009982464,2837,773,Twitter for iPhone,http://twitter.com/download/iphone
750086836815486976,2022,490,TweetDeck,https://about.twitter.com/products/tweetdeck
750071704093859840,7230,3023,Twitter for iPhone,http://twitter.com/download/iphone
750056684286914561,2949,817,TweetDeck,https://about.twitter.com/products/tweetdeck
750041628174217216,2954,565,TweetDeck,https://about.twitter.com/products/tweetdeck
750026558547456000,2523,717,TweetDeck,https://about.twitter.com/products/tweetdeck
750011400160841729,2999,819,TweetDeck,https://about.twitter.com/products/tweetdeck
749996283729883136,2821,754,TweetDeck,https://about.twitter.com/products/tweetdeck
749981277374128128,4769,2271,TweetDeck,https://about.twitter.com/products/tweetdeck
749774190421639168,4344,1205,Twitter for iPhone,http://twitter.com/download/iphone
749417653287129088,5660,1507,Twitter for iPhone,http://twitter.com/download/iphone
749403093750648834,2433,489,Twitter for iPhone,http://twitter.com/download/iphone
749395845976588288,7942,3143,Twitter for iPhone,http://twitter.com/download/iphone
749317047558017024,5085,2039,Twitter for iPhone,http://twitter.com/download/iphone
749075273010798592,5354,1878,Vine - Make a Scene,http://vine.co
749064354620928000,4491,1401,Twitter for iPhone,http://twitter.com/download/iphone
749036806121881602,2874,728,Twitter for iPhone,http://twitter.com/download/iphone
748977405889503236,10000,3124,Twitter for iPhone,http://twitter.com/download/iphone
748932637671223296,5398,2052,Twitter for iPhone,http://twitter.com/download/iphone
748705597323898880,2579,873,Twitter Web Client,http://twitter.com
748699167502000129,4397,1452,Twitter for iPhone,http://twitter.com/download/iphone
748692773788876800,3944,1224,Twitter for iPhone,http://twitter.com/download/iphone
748575535303884801,5618,1802,Twitter for iPhone,http://twitter.com/download/iphone
748568946752774144,2042,606,Twitter for iPhone,http://twitter.com/download/iphone
748346686624440324,4840,1119,Twitter for iPhone,http://twitter.com/download/iphone
748337862848962560,7038,3723,Vine - Make a Scene,http://vine.co
748324050481647620,3443,689,Twitter for iPhone,http://twitter.com/download/iphone
748307329658011649,3436,652,Twitter for iPhone,http://twitter.com/download/iphone
748220828303695873,13104,7085,Vine - Make a Scene,http://vine.co
747963614829678593,5369,1950,Twitter for iPhone,http://twitter.com/download/iphone
747933425676525569,6159,2346,Twitter for iPhone,http://twitter.com/download/iphone
747885874273214464,2713,877,Twitter for iPhone,http://twitter.com/download/iphone
747844099428986880,2620,673,Twitter for iPhone,http://twitter.com/download/iphone
747816857231626240,4490,1053,Twitter for iPhone,http://twitter.com/download/iphone
747651430853525504,1270,143,Twitter for iPhone,http://twitter.com/download/iphone
747648653817413632,11932,5306,Vine - Make a Scene,http://vine.co
747600769478692864,2164,520,Twitter for iPhone,http://twitter.com/download/iphone
747594051852075008,3412,946,Twitter for iPhone,http://twitter.com/download/iphone
747512671126323200,5109,1470,Twitter for iPhone,http://twitter.com/download/iphone
747461612269887489,3581,938,Twitter for iPhone,http://twitter.com/download/iphone
747439450712596480,5024,1749,Vine - Make a Scene,http://vine.co
747242308580548608,0,2620,Twitter for iPhone,http://twitter.com/download/iphone
747219827526344708,4878,1433,Twitter for iPhone,http://twitter.com/download/iphone
747204161125646336,3117,828,Twitter for iPhone,http://twitter.com/download/iphone
747103485104099331,8862,3611,Twitter for iPhone,http://twitter.com/download/iphone
746906459439529985,2710,269,Twitter for iPhone,http://twitter.com/download/iphone
746872823977771008,5546,1935,Twitter for iPhone,http://twitter.com/download/iphone
746818907684614144,4939,1591,Twitter for iPhone,http://twitter.com/download/iphone
746790600704425984,4509,1456,Twitter for iPhone,http://twitter.com/download/iphone
746757706116112384,8814,3544,Vine - Make a Scene,http://vine.co
746726898085036033,5613,1633,Twitter for iPhone,http://twitter.com/download/iphone
746542875601690625,4675,1741,Vine - Make a Scene,http://vine.co
746521445350707200,0,898,Twitter for iPhone,http://twitter.com/download/iphone
